part,instance,set,method,seed,holding_multiplier,time_limit_s,total_cost,truck_cost,van_cost,holding_cost,n_truck_trips,n_van_routes,n_visits,runtime_s,iterations,rejected,lp_calls,lp_rescues,status,objective,bound,gap,solution_file
compare,medium_k3_n80_T7_s1,medium,alns,6,1.0,60.0,36834.9032366448,18044.1774432,18679.8715446,110.85424884479454,6,21,262,60.008676000004925,5633,0,,,,,,,solutions/compare/medium_k3_n80_T7_s1__alns__s6__h1.json
compare,medium_k3_n80_T7_s1,medium,alns,7,1.0,60.0,36844.59085571213,18044.1774432,18691.6480928,108.7653197121233,6,21,263,60.00704889999906,5653,0,,,,,,,solutions/compare/medium_k3_n80_T7_s1__alns__s7__h1.json
compare,medium_k3_n80_T7_s1,medium,alns,8,1.0,60.0,36849.91218207136,18044.1774432,18698.466304,107.26843487136988,6,21,262,60.00197320000007,5681,0,,,,,,,solutions/compare/medium_k3_n80_T7_s1__alns__s8__h1.json
compare,medium_k3_n80_T7_s1,medium,alns,9,1.0,60.0,36815.6766300937,18044.1774432,18670.0663834,101.43280349369866,6,21,261,60.00253959999827,5399,0,,,,,,,solutions/compare/medium_k3_n80_T7_s1__alns__s9__h1.json
compare,medium_k3_n80_T7_s1,medium,alns,10,1.0,60.0,36882.40032943438,18044.1774432,18728.3716474,109.85123883438357,6,21,263,60.01302489999944,5386,0,,,,,,,solutions/compare/medium_k3_n80_T7_s1__alns__s10__h1.json
compare,medium_k3_n80_T7_s1,medium,greedy,,1.0,,40239.55795085816,18044.1774432,22059.999747,135.3807606581507,6,21,259,0.0064219000050798,,,,,,,,,solutions/compare/medium_k3_n80_T7_s1__greedy__det__h1.json
compare,medium_k3_n80_T7_s1,medium,matheuristic,1,1.0,60.0,36829.44167963931,18044.1774432,18674.4631738,110.80106263931508,6,21,260,60.064188999996986,4658,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s1__matheuristic__s1__h1.json
compare,medium_k3_n80_T7_s1,medium,matheuristic,2,1.0,60.0,36852.12303239233,18044.1774432,18706.451417,101.49417219232878,6,21,262,60.06437559999904,4723,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s1__matheuristic__s2__h1.json
compare,medium_k3_n80_T7_s1,medium,matheuristic,3,1.0,60.0,36852.94218997774,18044.1774432,18713.6519578,95.11278897773974,6,21,262,60.05933860000368,4776,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s1__matheuristic__s3__h1.json
compare,medium_k3_n80_T7_s1,medium,matheuristic,4,1.0,60.0,36841.11774629233,18044.1774432,18700.971359399995,95.96894369232876,6,21,263,60.20978309999919,4754,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s1__matheuristic__s4__h1.json
compare,medium_k3_n80_T7_s1,medium,matheuristic,5,1.0,60.0,36810.9864027689,18044.1774432,18669.990714,96.8182455689041,6,21,261,60.06592950000049,4609,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s1__matheuristic__s5__h1.json
compare,medium_k3_n80_T7_s1,medium,matheuristic,6,1.0,60.0,36838.69820760877,18044.1774432,18695.1965894,99.32417500876711,6,21,264,60.06807460000709,4645,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s1__matheuristic__s6__h1.json
compare,medium_k3_n80_T7_s1,medium,matheuristic,7,1.0,60.0,36838.956556792335,18044.1774432,18693.2849414,101.4941721923288,6,21,263,60.07076000000234,4665,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s1__matheuristic__s7__h1.json
compare,medium_k3_n80_T7_s1,medium,matheuristic,8,1.0,60.0,36844.84446485274,18044.1774432,18691.5246322,109.14238945273974,6,21,260,60.08534939999663,4590,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s1__matheuristic__s8__h1.json
compare,medium_k3_n80_T7_s1,medium,matheuristic,9,1.0,60.0,36823.98247598576,18044.1774432,18683.6191712,96.18586158575344,6,21,262,60.18632539999817,4686,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s1__matheuristic__s9__h1.json
compare,medium_k3_n80_T7_s1,medium,matheuristic,10,1.0,60.0,36825.749880650816,18044.1774432,18687.2114764,94.36096105082191,6,21,261,60.12243720000697,4662,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s1__matheuristic__s10__h1.json
compare,medium_k3_n80_T7_s2,medium,alns,1,1.0,60.0,34660.87492533466,14801.8092752,19741.867678,117.1979721346575,5,21,299,60.012624800001504,4999,0,,,,,,,solutions/compare/medium_k3_n80_T7_s2__alns__s1__h1.json
compare,medium_k3_n80_T7_s2,medium,alns,2,1.0,60.0,33267.07329739966,14801.8092752,18342.342212,122.92181019965756,5,21,269,60.00392470000224,4996,0,,,,,,,solutions/compare/medium_k3_n80_T7_s2__alns__s2__h1.json
compare,medium_k3_n80_T7_s2,medium,alns,3,1.0,60.0,33235.214896075886,14801.8092752,18313.882552399995,119.52306847589044,5,21,274,60.01234929999919,5030,0,,,,,,,solutions/compare/medium_k3_n80_T7_s2__alns__s3__h1.json
compare,medium_k3_n80_T7_s2,medium,alns,4,1.0,60.0,35068.50598313466,14801.8092752,20149.4987358,117.1979721346576,5,21,295,60.01275899999746,5082,0,,,,,,,solutions/compare/medium_k3_n80_T7_s2__alns__s4__h1.json
compare,medium_k3_n80_T7_s2,medium,alns,5,1.0,60.0,33242.44443904404,14801.8092752,18324.695311399995,115.93985244404112,5,21,273,60.00253099999827,4945,0,,,,,,,solutions/compare/medium_k3_n80_T7_s2__alns__s5__h1.json
compare,medium_k3_n80_T7_s2,medium,alns,6,1.0,60.0,33232.618762123835,14801.8092752,18311.7916874,119.01779952383563,5,21,274,60.00293419999798,4958,0,,,,,,,solutions/compare/medium_k3_n80_T7_s2__alns__s6__h1.json
compare,medium_k3_n80_T7_s2,medium,alns,7,1.0,60.0,33228.154420349936,14801.8092752,18307.0523934,119.29275174993154,5,21,270,60.008922599998186,5210,0,,,,,,,solutions/compare/medium_k3_n80_T7_s2__alns__s7__h1.json
compare,medium_k3_n80_T7_s2,medium,alns,8,1.0,60.0,33242.888741361094,14801.8092752,18318.2235864,122.85587976109586,5,21,269,60.01832770000328,5135,0,,,,,,,solutions/compare/medium_k3_n80_T7_s2__alns__s8__h1.json
compare,medium_k3_n80_T7_s2,medium,alns,9,1.0,60.0,33214.56016999507,14801.8092752,18293.6389966,119.1118981950685,5,21,269,60.00705079999898,5110,0,,,,,,,solutions/compare/medium_k3_n80_T7_s2__alns__s9__h1.json
compare,medium_k3_n80_T7_s2,medium,alns,10,1.0,60.0,34789.62840073466,14801.8092752,19870.621153400003,117.1979721346576,5,21,297,60.00272869999753,5129,0,,,,,,,solutions/compare/medium_k3_n80_T7_s2__alns__s10__h1.json
compare,medium_k3_n80_T7_s2,medium,greedy,,1.0,,39583.83479400987,18044.7509376,21399.6806844,139.40317200986303,6,21,263,0.0054946000018389,,,,,,,,,solutions/compare/medium_k3_n80_T7_s2__greedy__det__h1.json
compare,medium_k3_n80_T7_s2,medium,matheuristic,1,1.0,60.0,33239.07024818411,14801.8092752,18318.2554472,119.0055257841096,5,21,272,60.07840770000621,4536,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s2__matheuristic__s1__h1.json
compare,medium_k3_n80_T7_s2,medium,matheuristic,2,1.0,60.0,33245.40620708883,14801.8092752,18322.94695,120.64998188883564,5,21,271,60.06265719999647,4488,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s2__matheuristic__s2__h1.json
compare,medium_k3_n80_T7_s2,medium,matheuristic,3,1.0,60.0,33248.50145415459,14801.8092752,18323.1938712,123.49830775458904,5,21,270,60.13010439999925,4625,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s2__matheuristic__s3__h1.json
compare,medium_k3_n80_T7_s2,medium,matheuristic,4,1.0,60.0,33252.38188760856,14801.8092752,18328.423025,122.14958740856164,5,21,275,60.11447400000179,4662,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s2__matheuristic__s4__h1.json
compare,medium_k3_n80_T7_s2,medium,matheuristic,5,1.0,60.0,33227.173664312606,14801.8092752,18303.1374976,122.2268915126028,5,21,272,60.09230969999771,4587,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s2__matheuristic__s5__h1.json
compare,medium_k3_n80_T7_s2,medium,matheuristic,6,1.0,60.0,33283.06550581287,14801.8092752,18362.195473,119.06075761287671,5,21,273,60.04647059999843,4530,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s2__matheuristic__s6__h1.json
compare,medium_k3_n80_T7_s2,medium,matheuristic,7,1.0,60.0,33212.3070548324,14801.8092752,18294.3200212,116.1777584323973,5,21,275,60.05117550000432,4741,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s2__matheuristic__s7__h1.json
compare,medium_k3_n80_T7_s2,medium,matheuristic,8,1.0,60.0,33247.921956558355,14801.8092752,18322.5367422,123.57593915835618,5,21,272,60.06059239999741,4643,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s2__matheuristic__s8__h1.json
compare,medium_k3_n80_T7_s2,medium,matheuristic,9,1.0,60.0,33234.444827431784,14801.8092752,18309.923847999995,122.71170423178089,5,21,270,60.060735099999874,4622,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s2__matheuristic__s9__h1.json
compare,medium_k3_n80_T7_s2,medium,matheuristic,10,1.0,60.0,33231.79125575733,14801.8092752,18307.2037322,122.77824835732878,5,21,274,60.05475860000297,4670,0,0,0,,,,,solutions/compare/medium_k3_n80_T7_s2__matheuristic__s10__h1.json
