part,instance,set,method,seed,holding_multiplier,time_limit_s,total_cost,truck_cost,van_cost,holding_cost,n_truck_trips,n_van_routes,n_visits,runtime_s,iterations,rejected,lp_calls,lp_rescues,status,objective,bound,gap,solution_file
small,small_k1_n8_T3_s2,small,alns,1,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,10.001278099996853,7717,0,,,,,,,solutions/small/small_k1_n8_T3_s2__alns__s1__h1.json
small,small_k1_n8_T3_s2,small,alns,2,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,10.0004592999976,8059,0,,,,,,,solutions/small/small_k1_n8_T3_s2__alns__s2__h1.json
small,small_k1_n8_T3_s2,small,alns,3,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,10.000154300003487,8204,0,,,,,,,solutions/small/small_k1_n8_T3_s2__alns__s3__h1.json
small,small_k1_n8_T3_s2,small,alns,4,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256,1.3616691414383566,1,3,14,10.00051999999414,8713,0,,,,,,,solutions/small/small_k1_n8_T3_s2__alns__s4__h1.json
small,small_k1_n8_T3_s2,small,alns,5,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,10.00103549999767,8744,0,,,,,,,solutions/small/small_k1_n8_T3_s2__alns__s5__h1.json
small,small_k1_n8_T3_s2,small,alns,6,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,10.000283599998513,8443,0,,,,,,,solutions/small/small_k1_n8_T3_s2__alns__s6__h1.json
small,small_k1_n8_T3_s2,small,alns,7,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,10.0008472000045,8493,0,,,,,,,solutions/small/small_k1_n8_T3_s2__alns__s7__h1.json
small,small_k1_n8_T3_s2,small,alns,8,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256,1.3616691414383566,1,3,14,10.00063869999576,8638,0,,,,,,,solutions/small/small_k1_n8_T3_s2__alns__s8__h1.json
small,small_k1_n8_T3_s2,small,alns,9,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256,1.3616691414383566,1,3,14,10.001888300001156,8696,0,,,,,,,solutions/small/small_k1_n8_T3_s2__alns__s9__h1.json
small,small_k1_n8_T3_s2,small,alns,10,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,10.00025319999986,8611,0,,,,,,,solutions/small/small_k1_n8_T3_s2__alns__s10__h1.json
small,small_k1_n8_T3_s2,small,greedy,,1.0,,5237.463205741438,3249.7200476000003,1986.381489,1.3616691414383566,1,3,14,0.000338500001817,,,,,,,,,solutions/small/small_k1_n8_T3_s2__greedy__det__h1.json
small,small_k1_n8_T3_s2,small,gurobi,,1.0,600.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,2.360023099994578,,,,,optimal,5019.579142341438,5019.579142341438,0.0,solutions/small/small_k1_n8_T3_s2__gurobi__det__h1.json
small,small_k1_n8_T3_s2,small,matheuristic,1,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,10.006460299999162,8997,0,0,0,,,,,solutions/small/small_k1_n8_T3_s2__matheuristic__s1__h1.json
small,small_k1_n8_T3_s2,small,matheuristic,2,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,10.005683200004569,8931,0,0,0,,,,,solutions/small/small_k1_n8_T3_s2__matheuristic__s2__h1.json
small,small_k1_n8_T3_s2,small,matheuristic,3,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,10.004068399997776,8672,0,0,0,,,,,solutions/small/small_k1_n8_T3_s2__matheuristic__s3__h1.json
small,small_k1_n8_T3_s2,small,matheuristic,4,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256,1.3616691414383566,1,3,14,10.005183700006455,8536,0,0,0,,,,,solutions/small/small_k1_n8_T3_s2__matheuristic__s4__h1.json
small,small_k1_n8_T3_s2,small,matheuristic,5,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,10.005317399998605,8552,0,0,0,,,,,solutions/small/small_k1_n8_T3_s2__matheuristic__s5__h1.json
small,small_k1_n8_T3_s2,small,matheuristic,6,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,10.004775600005814,8658,0,0,0,,,,,solutions/small/small_k1_n8_T3_s2__matheuristic__s6__h1.json
small,small_k1_n8_T3_s2,small,matheuristic,7,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,10.00666949999868,9057,0,0,0,,,,,solutions/small/small_k1_n8_T3_s2__matheuristic__s7__h1.json
small,small_k1_n8_T3_s2,small,matheuristic,8,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256,1.3616691414383566,1,3,14,10.004836000000068,8667,0,0,0,,,,,solutions/small/small_k1_n8_T3_s2__matheuristic__s8__h1.json
small,small_k1_n8_T3_s2,small,matheuristic,9,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256,1.3616691414383566,1,3,14,10.005586300001596,8739,0,0,0,,,,,solutions/small/small_k1_n8_T3_s2__matheuristic__s9__h1.json
small,small_k1_n8_T3_s2,small,matheuristic,10,1.0,10.0,5019.579142341439,3249.7200476000003,1768.4974256000005,1.3616691414383566,1,3,14,10.005733500001952,8826,0,0,0,,,,,solutions/small/small_k1_n8_T3_s2__matheuristic__s10__h1.json
small,small_k2_n10_T3_s1,small,alns,1,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.003656900000353,8609,0,,,,,,,solutions/small/small_k2_n10_T3_s1__alns__s1__h1.json
small,small_k2_n10_T3_s1,small,alns,2,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.00040579999768,8403,0,,,,,,,solutions/small/small_k2_n10_T3_s1__alns__s2__h1.json
small,small_k2_n10_T3_s1,small,alns,3,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.00108540000656,8527,0,,,,,,,solutions/small/small_k2_n10_T3_s1__alns__s3__h1.json
small,small_k2_n10_T3_s1,small,alns,4,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.000124900005176,8564,0,,,,,,,solutions/small/small_k2_n10_T3_s1__alns__s4__h1.json
small,small_k2_n10_T3_s1,small,alns,5,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.001279100004467,8488,0,,,,,,,solutions/small/small_k2_n10_T3_s1__alns__s5__h1.json
small,small_k2_n10_T3_s1,small,alns,6,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.000614100004896,8448,0,,,,,,,solutions/small/small_k2_n10_T3_s1__alns__s6__h1.json
small,small_k2_n10_T3_s1,small,alns,7,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.000396899995394,8420,0,,,,,,,solutions/small/small_k2_n10_T3_s1__alns__s7__h1.json
small,small_k2_n10_T3_s1,small,alns,8,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.000351899994712,8633,0,,,,,,,solutions/small/small_k2_n10_T3_s1__alns__s8__h1.json
small,small_k2_n10_T3_s1,small,alns,9,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.000174299995706,8688,0,,,,,,,solutions/small/small_k2_n10_T3_s1__alns__s9__h1.json
small,small_k2_n10_T3_s1,small,alns,10,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.00093509999715,8452,0,,,,,,,solutions/small/small_k2_n10_T3_s1__alns__s10__h1.json
small,small_k2_n10_T3_s1,small,greedy,,1.0,,7369.749577455275,5717.265420400001,1649.8398412000004,2.644315855273973,2,5,13,0.0003556000010576,,,,,,,,,solutions/small/small_k2_n10_T3_s1__greedy__det__h1.json
small,small_k2_n10_T3_s1,small,gurobi,,1.0,600.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,46.20075550000183,,,,,optimal,7279.778660855274,7279.778660855274,0.0,solutions/small/small_k2_n10_T3_s1__gurobi__det__h1.json
small,small_k2_n10_T3_s1,small,matheuristic,1,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.006497900001705,8616,0,0,0,,,,,solutions/small/small_k2_n10_T3_s1__matheuristic__s1__h1.json
small,small_k2_n10_T3_s1,small,matheuristic,2,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.007913800000097,8143,0,0,0,,,,,solutions/small/small_k2_n10_T3_s1__matheuristic__s2__h1.json
small,small_k2_n10_T3_s1,small,matheuristic,3,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.0074781000003,8114,0,0,0,,,,,solutions/small/small_k2_n10_T3_s1__matheuristic__s3__h1.json
small,small_k2_n10_T3_s1,small,matheuristic,4,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.006755399997928,8068,0,0,0,,,,,solutions/small/small_k2_n10_T3_s1__matheuristic__s4__h1.json
small,small_k2_n10_T3_s1,small,matheuristic,5,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.005257600001642,7674,0,0,0,,,,,solutions/small/small_k2_n10_T3_s1__matheuristic__s5__h1.json
small,small_k2_n10_T3_s1,small,matheuristic,6,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.00694829999702,7474,0,0,0,,,,,solutions/small/small_k2_n10_T3_s1__matheuristic__s6__h1.json
small,small_k2_n10_T3_s1,small,matheuristic,7,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.00828360000014,7423,0,0,0,,,,,solutions/small/small_k2_n10_T3_s1__matheuristic__s7__h1.json
small,small_k2_n10_T3_s1,small,matheuristic,8,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.005502799998794,7898,0,0,0,,,,,solutions/small/small_k2_n10_T3_s1__matheuristic__s8__h1.json
small,small_k2_n10_T3_s1,small,matheuristic,9,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.007113300001947,7913,0,0,0,,,,,solutions/small/small_k2_n10_T3_s1__matheuristic__s9__h1.json
small,small_k2_n10_T3_s1,small,matheuristic,10,1.0,10.0,7279.778660855275,5717.265420400001,1559.8689246000004,2.644315855273973,2,5,13,10.006354800003464,8080,0,0,0,,,,,solutions/small/small_k2_n10_T3_s1__matheuristic__s10__h1.json
small,small_k2_n10_T3_s2,small,alns,1,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.000384999999367,7865,0,,,,,,,solutions/small/small_k2_n10_T3_s2__alns__s1__h1.json
small,small_k2_n10_T3_s2,small,alns,2,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.000780000002123,7791,0,,,,,,,solutions/small/small_k2_n10_T3_s2__alns__s2__h1.json
small,small_k2_n10_T3_s2,small,alns,3,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.000350099995558,7502,0,,,,,,,solutions/small/small_k2_n10_T3_s2__alns__s3__h1.json
small,small_k2_n10_T3_s2,small,alns,4,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.000930700000026,7340,0,,,,,,,solutions/small/small_k2_n10_T3_s2__alns__s4__h1.json
small,small_k2_n10_T3_s2,small,alns,5,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.00080280000111,7477,0,,,,,,,solutions/small/small_k2_n10_T3_s2__alns__s5__h1.json
small,small_k2_n10_T3_s2,small,alns,6,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.000205600001207,7590,0,,,,,,,solutions/small/small_k2_n10_T3_s2__alns__s6__h1.json
small,small_k2_n10_T3_s2,small,alns,7,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.000601300002018,7581,0,,,,,,,solutions/small/small_k2_n10_T3_s2__alns__s7__h1.json
small,small_k2_n10_T3_s2,small,alns,8,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.00049779999972,6517,0,,,,,,,solutions/small/small_k2_n10_T3_s2__alns__s8__h1.json
small,small_k2_n10_T3_s2,small,alns,9,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.00037400000292,6539,0,,,,,,,solutions/small/small_k2_n10_T3_s2__alns__s9__h1.json
small,small_k2_n10_T3_s2,small,alns,10,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.000163700002304,6520,0,,,,,,,solutions/small/small_k2_n10_T3_s2__alns__s10__h1.json
small,small_k2_n10_T3_s2,small,greedy,,1.0,,8874.961368079454,5717.265420400001,3151.3995192,6.296428479452056,2,6,17,0.0004028999974252,,,,,,,,,solutions/small/small_k2_n10_T3_s2__greedy__det__h1.json
small,small_k2_n10_T3_s2,small,gurobi,,1.0,600.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452057,2,6,17,0.8718802000003052,,,,,optimal,8865.160189479451,8865.160189479451,0.0,solutions/small/small_k2_n10_T3_s2__gurobi__det__h1.json
small,small_k2_n10_T3_s2,small,matheuristic,1,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.00616760000412,7565,0,0,0,,,,,solutions/small/small_k2_n10_T3_s2__matheuristic__s1__h1.json
small,small_k2_n10_T3_s2,small,matheuristic,2,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.00700749999669,7548,0,0,0,,,,,solutions/small/small_k2_n10_T3_s2__matheuristic__s2__h1.json
small,small_k2_n10_T3_s2,small,matheuristic,3,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.00702530000126,7673,0,0,0,,,,,solutions/small/small_k2_n10_T3_s2__matheuristic__s3__h1.json
small,small_k2_n10_T3_s2,small,matheuristic,4,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.006430499997805,8245,0,0,0,,,,,solutions/small/small_k2_n10_T3_s2__matheuristic__s4__h1.json
small,small_k2_n10_T3_s2,small,matheuristic,5,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.007419799992933,8028,0,0,0,,,,,solutions/small/small_k2_n10_T3_s2__matheuristic__s5__h1.json
small,small_k2_n10_T3_s2,small,matheuristic,6,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.005424899994978,7939,0,0,0,,,,,solutions/small/small_k2_n10_T3_s2__matheuristic__s6__h1.json
small,small_k2_n10_T3_s2,small,matheuristic,7,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.004568699994708,7925,0,0,0,,,,,solutions/small/small_k2_n10_T3_s2__matheuristic__s7__h1.json
small,small_k2_n10_T3_s2,small,matheuristic,8,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.006525899996632,6720,0,0,0,,,,,solutions/small/small_k2_n10_T3_s2__matheuristic__s8__h1.json
small,small_k2_n10_T3_s2,small,matheuristic,9,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.007939899995108,6858,0,0,0,,,,,solutions/small/small_k2_n10_T3_s2__matheuristic__s9__h1.json
small,small_k2_n10_T3_s2,small,matheuristic,10,1.0,10.0,8865.160189479453,5717.265420400001,3141.5983406,6.296428479452056,2,6,17,10.006935500001418,7015,0,0,0,,,,,solutions/small/small_k2_n10_T3_s2__matheuristic__s10__h1.json
small,small_k2_n6_T3_s1,small,alns,1,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506847,1,4,7,10.000132499997562,10876,0,,,,,,,solutions/small/small_k2_n6_T3_s1__alns__s1__h1.json
small,small_k2_n6_T3_s1,small,alns,2,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506847,1,4,7,10.000677500000164,11485,0,,,,,,,solutions/small/small_k2_n6_T3_s1__alns__s2__h1.json
small,small_k2_n6_T3_s1,small,alns,3,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506847,1,4,7,10.001130399999964,11499,0,,,,,,,solutions/small/small_k2_n6_T3_s1__alns__s3__h1.json
small,small_k2_n6_T3_s1,small,alns,4,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506847,1,4,7,10.000836700004584,11171,0,,,,,,,solutions/small/small_k2_n6_T3_s1__alns__s4__h1.json
small,small_k2_n6_T3_s1,small,alns,5,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506852,1,4,7,10.000121100005344,11105,0,,,,,,,solutions/small/small_k2_n6_T3_s1__alns__s5__h1.json
small,small_k2_n6_T3_s1,small,alns,6,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506852,1,4,7,10.000447099999292,10971,0,,,,,,,solutions/small/small_k2_n6_T3_s1__alns__s6__h1.json
small,small_k2_n6_T3_s1,small,alns,7,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506847,1,4,7,10.000691400004143,10867,0,,,,,,,solutions/small/small_k2_n6_T3_s1__alns__s7__h1.json
small,small_k2_n6_T3_s1,small,alns,8,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506847,1,4,7,10.000370400004613,10828,0,,,,,,,solutions/small/small_k2_n6_T3_s1__alns__s8__h1.json
small,small_k2_n6_T3_s1,small,alns,9,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506852,1,4,7,10.000755399996706,11103,0,,,,,,,solutions/small/small_k2_n6_T3_s1__alns__s9__h1.json
small,small_k2_n6_T3_s1,small,alns,10,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506852,1,4,7,10.000526499999978,9751,0,,,,,,,solutions/small/small_k2_n6_T3_s1__alns__s10__h1.json
small,small_k2_n6_T3_s1,small,greedy,,1.0,,3799.452770548152,2467.5453728,1330.0609568000004,1.8464409481506847,1,4,7,0.0002422999968985,,,,,,,,,solutions/small/small_k2_n6_T3_s1__greedy__det__h1.json
small,small_k2_n6_T3_s1,small,gurobi,,1.0,600.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506847,1,4,7,0.5291556999945897,,,,,optimal,3754.118834748151,3754.118834748151,0.0,solutions/small/small_k2_n6_T3_s1__gurobi__det__h1.json
small,small_k2_n6_T3_s1,small,matheuristic,1,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506847,1,4,7,10.003588599996874,11058,0,0,0,,,,,solutions/small/small_k2_n6_T3_s1__matheuristic__s1__h1.json
small,small_k2_n6_T3_s1,small,matheuristic,2,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506847,1,4,7,10.015073700000356,11233,0,0,0,,,,,solutions/small/small_k2_n6_T3_s1__matheuristic__s2__h1.json
small,small_k2_n6_T3_s1,small,matheuristic,3,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506847,1,4,7,10.01831079999829,11225,0,0,0,,,,,solutions/small/small_k2_n6_T3_s1__matheuristic__s3__h1.json
small,small_k2_n6_T3_s1,small,matheuristic,4,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506847,1,4,7,10.005468099996506,11285,0,0,0,,,,,solutions/small/small_k2_n6_T3_s1__matheuristic__s4__h1.json
small,small_k2_n6_T3_s1,small,matheuristic,5,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506852,1,4,7,10.004732900000818,11270,0,0,0,,,,,solutions/small/small_k2_n6_T3_s1__matheuristic__s5__h1.json
small,small_k2_n6_T3_s1,small,matheuristic,6,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506852,1,4,7,10.004275100000086,11107,0,0,0,,,,,solutions/small/small_k2_n6_T3_s1__matheuristic__s6__h1.json
small,small_k2_n6_T3_s1,small,matheuristic,7,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506847,1,4,7,10.005767199996626,11243,0,0,0,,,,,solutions/small/small_k2_n6_T3_s1__matheuristic__s7__h1.json
small,small_k2_n6_T3_s1,small,matheuristic,8,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506847,1,4,7,10.00514960000146,11046,0,0,0,,,,,solutions/small/small_k2_n6_T3_s1__matheuristic__s8__h1.json
small,small_k2_n6_T3_s1,small,matheuristic,9,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506852,1,4,7,10.004217000001518,10985,0,0,0,,,,,solutions/small/small_k2_n6_T3_s1__matheuristic__s9__h1.json
small,small_k2_n6_T3_s1,small,matheuristic,10,1.0,10.0,3754.118834748151,2467.5453728,1284.727021,1.8464409481506852,1,4,7,10.005356300003768,9014,0,0,0,,,,,solutions/small/small_k2_n6_T3_s1__matheuristic__s10__h1.json
small,small_k2_n6_T3_s2,small,alns,1,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.00337969999964,8876,0,,,,,,,solutions/small/small_k2_n6_T3_s2__alns__s1__h1.json
small,small_k2_n6_T3_s2,small,alns,2,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.001239900004292,8632,0,,,,,,,solutions/small/small_k2_n6_T3_s2__alns__s2__h1.json
small,small_k2_n6_T3_s2,small,alns,3,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.000165799996466,8524,0,,,,,,,solutions/small/small_k2_n6_T3_s2__alns__s3__h1.json
small,small_k2_n6_T3_s2,small,alns,4,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.00133459999779,10025,0,,,,,,,solutions/small/small_k2_n6_T3_s2__alns__s4__h1.json
small,small_k2_n6_T3_s2,small,alns,5,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.000244900002144,9964,0,,,,,,,solutions/small/small_k2_n6_T3_s2__alns__s5__h1.json
small,small_k2_n6_T3_s2,small,alns,6,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.001011799999104,10237,0,,,,,,,solutions/small/small_k2_n6_T3_s2__alns__s6__h1.json
small,small_k2_n6_T3_s2,small,alns,7,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.00058590000117,10320,0,,,,,,,solutions/small/small_k2_n6_T3_s2__alns__s7__h1.json
small,small_k2_n6_T3_s2,small,alns,8,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.000736299996788,10412,0,,,,,,,solutions/small/small_k2_n6_T3_s2__alns__s8__h1.json
small,small_k2_n6_T3_s2,small,alns,9,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.000132499997562,10341,0,,,,,,,solutions/small/small_k2_n6_T3_s2__alns__s9__h1.json
small,small_k2_n6_T3_s2,small,alns,10,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.001354799998808,10254,0,,,,,,,solutions/small/small_k2_n6_T3_s2__alns__s10__h1.json
small,small_k2_n6_T3_s2,small,greedy,,1.0,,7675.93313245322,5717.265420400001,1954.3335068000004,4.33420525321918,2,4,10,0.0002888000017264,,,,,,,,,solutions/small/small_k2_n6_T3_s2__greedy__det__h1.json
small,small_k2_n6_T3_s2,small,gurobi,,1.0,600.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.9679100589726035,2,4,10,0.2156485000014072,,,,,optimal,7673.566837258973,7673.566837258973,0.0,solutions/small/small_k2_n6_T3_s2__gurobi__det__h1.json
small,small_k2_n6_T3_s2,small,matheuristic,1,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.004077500001586,8217,0,0,0,,,,,solutions/small/small_k2_n6_T3_s2__matheuristic__s1__h1.json
small,small_k2_n6_T3_s2,small,matheuristic,2,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.005524899999727,7781,0,0,0,,,,,solutions/small/small_k2_n6_T3_s2__matheuristic__s2__h1.json
small,small_k2_n6_T3_s2,small,matheuristic,3,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.004606499998772,7981,0,0,0,,,,,solutions/small/small_k2_n6_T3_s2__matheuristic__s3__h1.json
small,small_k2_n6_T3_s2,small,matheuristic,4,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.00642610000068,9857,0,0,0,,,,,solutions/small/small_k2_n6_T3_s2__matheuristic__s4__h1.json
small,small_k2_n6_T3_s2,small,matheuristic,5,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.00643190000119,9884,0,0,0,,,,,solutions/small/small_k2_n6_T3_s2__matheuristic__s5__h1.json
small,small_k2_n6_T3_s2,small,matheuristic,6,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.00734039999952,10230,0,0,0,,,,,solutions/small/small_k2_n6_T3_s2__matheuristic__s6__h1.json
small,small_k2_n6_T3_s2,small,matheuristic,7,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.005635000001348,9778,0,0,0,,,,,solutions/small/small_k2_n6_T3_s2__matheuristic__s7__h1.json
small,small_k2_n6_T3_s2,small,matheuristic,8,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.00657830000273,9212,0,0,0,,,,,solutions/small/small_k2_n6_T3_s2__matheuristic__s8__h1.json
small,small_k2_n6_T3_s2,small,matheuristic,9,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.0061876999971,9216,0,0,0,,,,,solutions/small/small_k2_n6_T3_s2__matheuristic__s9__h1.json
small,small_k2_n6_T3_s2,small,matheuristic,10,1.0,10.0,7673.566837258974,5717.265420400001,1954.3335068000004,1.967910058972603,2,4,10,10.012881400005426,9468,0,0,0,,,,,solutions/small/small_k2_n6_T3_s2__matheuristic__s10__h1.json
small,small_k2_n8_T3_s1,small,alns,1,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.000708999999915,9548,0,,,,,,,solutions/small/small_k2_n8_T3_s1__alns__s1__h1.json
small,small_k2_n8_T3_s1,small,alns,2,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.00063489999593,8927,0,,,,,,,solutions/small/small_k2_n8_T3_s1__alns__s2__h1.json
